time_s,drag_N_per_m,lift_N_per_m
1.159999999999999964e+01,1.425288645699999890e+01,7.591517434300000255e-01
1.160999999999999943e+01,1.425287122699999998e+01,7.591852692899999644e-01
1.161999999999999922e+01,1.425284750799999856e+01,7.591301762300000089e-01
1.163000000000000078e+01,1.425296015399999838e+01,7.591879898000000182e-01
1.164000000000000057e+01,1.425279741999999850e+01,7.591331474399999335e-01
1.165000000000000036e+01,1.425292133999999855e+01,7.591993500800000572e-01
1.166000000000000014e+01,1.425288653900000035e+01,7.591095927399998944e-01
1.166999999999999993e+01,1.425287111499999781e+01,7.592178054599999504e-01
1.167999999999999972e+01,1.425284751499999913e+01,7.591173680899999665e-01
1.168999999999999950e+01,1.425296014999999805e+01,7.591835435899999540e-01
1.169999999999999929e+01,1.425279732399999943e+01,7.591580447199999249e-01
1.171000000000000085e+01,1.425292140199999835e+01,7.591666208099999702e-01
1.172000000000000064e+01,1.425288641699999914e+01,7.591461176400000621e-01
1.173000000000000043e+01,1.425287116600000026e+01,7.591898536899999161e-01
1.174000000000000021e+01,1.425284743699999801e+01,7.591389871999999484e-01
1.175000000000000000e+01,1.425296014999999805e+01,7.591730172599999715e-01
1.175999999999999979e+01,1.425279728499999798e+01,7.591633367000000243e-01
1.176999999999999957e+01,1.425292136300000045e+01,7.591721167499999590e-01
1.177999999999999936e+01,1.425288642199999956e+01,7.591355623900000182e-01
1.178999999999999915e+01,1.425287110100000021e+01,7.592052960299999764e-01
1.180000000000000071e+01,1.425284744399999859e+01,7.591271178899999805e-01
1.181000000000000050e+01,1.425296008299999961e+01,7.591892347299999955e-01
1.182000000000000028e+01,1.425279731300000030e+01,7.591441148499999958e-01
1.183000000000000007e+01,1.425292128299999916e+01,7.591932927600000269e-01
1.183999999999999986e+01,1.425288641499999898e+01,7.591292759200000129e-01
1.184999999999999964e+01,1.425287111000000095e+01,7.591943295899999944e-01
1.185999999999999943e+01,1.425284732900000151e+01,7.591588520600000001e-01
1.186999999999999922e+01,1.425296017699999851e+01,7.591484534999999312e-01
1.188000000000000078e+01,1.425279715899999999e+01,7.591917577299999165e-01
1.189000000000000057e+01,1.425292136899999917e+01,7.591518068599999447e-01
1.190000000000000036e+01,1.425288632400000033e+01,7.591563098499999329e-01
1.191000000000000014e+01,1.425287108000000025e+01,7.591962697599999865e-01
1.191999999999999993e+01,1.425284740599999900e+01,7.591242988099999867e-01
1.192999999999999972e+01,1.425295996100000018e+01,7.592165633299999827e-01
1.193999999999999950e+01,1.425279737299999994e+01,7.591060993099999488e-01
1.194999999999999929e+01,1.425292109600000146e+01,7.592475415199999578e-01
1.196000000000000085e+01,1.425288655599999998e+01,7.590570896799999634e-01
1.197000000000000064e+01,1.425287078099999860e+01,7.593020691699999825e-01
1.198000000000000043e+01,1.425284762000000072e+01,7.590352994399999220e-01
1.199000000000000021e+01,1.425295981199999851e+01,7.592689912000000207e-01
1.200000000000000000e+01,1.425279735199999820e+01,7.591025815199999860e-01
1.200999999999999979e+01,1.425292117299999894e+01,7.592143191200000363e-01
1.201999999999999957e+01,1.425288637100000066e+01,7.591200677899999638e-01
1.202999999999999936e+01,1.425287096099999928e+01,7.592229458900000560e-01
1.203999999999999915e+01,1.425284738400000073e+01,7.591191826899998940e-01
1.205000000000000071e+01,1.425295996600000059e+01,7.592008625499999663e-01
1.206000000000000050e+01,1.425279721699999946e+01,7.591489948499999807e-01
1.207000000000000028e+01,1.425292120900000015e+01,7.591886495699999848e-01
1.208000000000000007e+01,1.425288630100000020e+01,7.591407057099999189e-01
1.208999999999999986e+01,1.425287101399999834e+01,7.592005852900000074e-01
1.209999999999999964e+01,1.425284726999999840e+01,7.591508688199999355e-01
1.210999999999999943e+01,1.425296003800000122e+01,7.591675369200000523e-01
1.211999999999999922e+01,1.425279711599999821e+01,7.591797099500000590e-01
1.213000000000000078e+01,1.425292122700000164e+01,7.591751817899999866e-01
1.214000000000000057e+01,1.425288630600000062e+01,7.591347012799999350e-01
1.215000000000000036e+01,1.425287091000000039e+01,7.592288649899999742e-01
1.216000000000000014e+01,1.425284737900000032e+01,7.591056133800000438e-01
1.216999999999999993e+01,1.425295985800000054e+01,7.592285772800000387e-01
1.217999999999999972e+01,1.425279725999999947e+01,7.591197422700000086e-01
1.218999999999999950e+01,1.425292108900000088e+01,7.592217815199999720e-01
1.219999999999999929e+01,1.425288633800000149e+01,7.591124940400000298e-01
1.221000000000000085e+01,1.425287089799999940e+01,7.592301096300000385e-01
1.222000000000000064e+01,1.425284729899999903e+01,7.591284604599999319e-01
1.223000000000000043e+01,1.425295994699999902e+01,7.591894245299999344e-01
1.224000000000000021e+01,1.425279711599999821e+01,7.591666616400000178e-01
1.225000000000000000e+01,1.425292117899999944e+01,7.591820899600000283e-01
1.225999999999999979e+01,1.425288624499999912e+01,7.591436481000000125e-01
1.226999999999999957e+01,1.425287092900000019e+01,7.592112805899999817e-01
1.227999999999999936e+01,1.425284727199999857e+01,7.591340167899999214e-01
1.228999999999999915e+01,1.425295989099999971e+01,7.592027101999999639e-01
1.230000000000000071e+01,1.425279717000000090e+01,7.591423313699999786e-01
1.231000000000000050e+01,1.425292108400000046e+01,7.592115350600000534e-01
1.232000000000000028e+01,1.425288629399999962e+01,7.591181380199999440e-01
1.233000000000000007e+01,1.425287085999999981e+01,7.592333354400000456e-01
1.233999999999999986e+01,1.425284728599999973e+01,7.591220824000000089e-01
1.234999999999999964e+01,1.425295987999999880e+01,7.592026208899999018e-01
1.235999999999999943e+01,1.425279711100000135e+01,7.591578151300000243e-01
1.236999999999999922e+01,1.425292112700000047e+01,7.591906740600000703e-01
1.238000000000000078e+01,1.425288621399999833e+01,7.591436318399999994e-01
1.239000000000000057e+01,1.425287091899999936e+01,7.592046112600000507e-01
1.240000000000000036e+01,1.425284719300000091e+01,7.591515565699999968e-01
1.241000000000000014e+01,1.425295990100000054e+01,7.591924143900000699e-01
1.241999999999999993e+01,1.425279716100000016e+01,7.591329588599999845e-01
1.242999999999999972e+01,1.425292093799999904e+01,7.592541050900000199e-01
1.243999999999999950e+01,1.425288643300000047e+01,7.590582920999999761e-01
1.244999999999999929e+01,1.425287066099999933e+01,7.592963525599999430e-01
1.246000000000000085e+01,1.425284737600000007e+01,7.590757775299999954e-01
1.247000000000000064e+01,1.425295977899999933e+01,7.592337073299999517e-01
1.248000000000000043e+01,1.425279712099999863e+01,7.591426068200000099e-01
1.249000000000000021e+01,1.425292109100000104e+01,7.591962697399999849e-01
1.250000000000000000e+01,1.425288614799999820e+01,7.591562125799999894e-01
1.250999999999999979e+01,1.425287096199999937e+01,7.591811985699999932e-01
1.251999999999999957e+01,1.425284667999999932e+01,7.593095114099999154e-01
1.252999999999999936e+01,1.425296145199999920e+01,7.587150249999999874e-01
1.253999999999999915e+01,1.425279470899999978e+01,7.599133135500000247e-01
1.255000000000000071e+01,1.425292354100000125e+01,7.583692663799999067e-01
1.256000000000000050e+01,1.425288399999999811e+01,7.598674942799999998e-01
1.257000000000000028e+01,1.425287220899999951e+01,7.586964307799999307e-01
1.258000000000000007e+01,1.425284635600000094e+01,7.594738929599998967e-01
1.258999999999999986e+01,1.425296076999999961e+01,7.589223723600000415e-01
1.259999999999999964e+01,1.425279610300000144e+01,7.594655102699999771e-01
1.260999999999999943e+01,1.425292192800000102e+01,7.588684802999999812e-01
1.261999999999999922e+01,1.425288523100000049e+01,7.595179616099999587e-01
1.263000000000000078e+01,1.425287182199999947e+01,7.587840010799999924e-01
1.264000000000000057e+01,1.425284629899999977e+01,7.595033775599999704e-01
1.265000000000000036e+01,1.425296047099999974e+01,7.590013424100000572e-01
1.266000000000000014e+01,1.425279680100000057e+01,7.591611421600000797e-01
1.266999999999999993e+01,1.425292087899999949e+01,7.593598507100000061e-01
1.267999999999999972e+01,1.425288668599999831e+01,7.588819422299999395e-01
1.268999999999999950e+01,1.425286990000000031e+01,7.595575470700000054e-01
1.269999999999999929e+01,1.425284820200000091e+01,7.587881342200000212e-01
1.271000000000000085e+01,1.425295924299999939e+01,7.594201650099999812e-01
1.272000000000000064e+01,1.425279669400000060e+01,7.592629915399999874e-01
1.273000000000000043e+01,1.425292260899999874e+01,7.586618202799999544e-01
1.274000000000000021e+01,1.425288359699999852e+01,7.600315228599999751e-01
1.275000000000000000e+01,1.425287351599999930e+01,7.581934662299999461e-01
1.275999999999999979e+01,1.425284468299999929e+01,7.601238886400000228e-01
1.276999999999999957e+01,1.425296206499999840e+01,7.583555195299999108e-01
1.277999999999999936e+01,1.425279566900000106e+01,7.596454942999999460e-01
1.278999999999999915e+01,1.425292084500000023e+01,7.592713840099999389e-01
1.280000000000000071e+01,1.425288770899999946e+01,7.585546157999999428e-01
1.281000000000000050e+01,1.425286839899999869e+01,7.601171799099999404e-01
1.282000000000000028e+01,1.425284970100000059e+01,7.581661942999999848e-01
1.283000000000000007e+01,1.425295753499999840e+01,7.600850158199999873e-01
1.283999999999999986e+01,1.425279878400000122e+01,7.584708368299999393e-01
1.284999999999999964e+01,1.425292005200000034e+01,7.595781475199999688e-01
1.285999999999999943e+01,1.425288600200000033e+01,7.591587986900000251e-01
1.286999999999999922e+01,1.425287169599999970e+01,7.588647625700000177e-01
1.288000000000000078e+01,1.425284575100000062e+01,7.597078387199999172e-01
1.289000000000000057e+01,1.425296155000000020e+01,7.585629961199999993e-01
1.290000000000000036e+01,1.425279534899999945e+01,7.597573119699999600e-01
1.291000000000000014e+01,1.425292230400000193e+01,7.587230417500000490e-01
1.291999999999999993e+01,1.425288536500000092e+01,7.593986374400000239e-01
1.292999999999999972e+01,1.425287078499999893e+01,7.592443833799999986e-01
1.293999999999999950e+01,1.425284771199999945e+01,7.588888804400000243e-01
1.294999999999999929e+01,1.425295913500000111e+01,7.594904107599999010e-01
1.296000000000000085e+01,1.425279731100000014e+01,7.590402324499999631e-01
1.297000000000000064e+01,1.425292114900000051e+01,7.591126249299999795e-01
1.298000000000000043e+01,1.425288563999999880e+01,7.593072199699999469e-01
1.299000000000000021e+01,1.425287122900000014e+01,7.591129840499999393e-01
1.300000000000000000e+01,1.425284675700000037e+01,7.591762611099999170e-01
1.300999999999999979e+01,1.425295992799999922e+01,7.592316271700000341e-01
1.301999999999999957e+01,1.425279698899999836e+01,7.591052305800000122e-01
1.302999999999999936e+01,1.425292066499999954e+01,7.593371704100000397e-01
1.303999999999999915e+01,1.425288689899999994e+01,7.588622139899999786e-01
1.305000000000000071e+01,1.425286950699999799e+01,7.596163337299999263e-01
1.306000000000000050e+01,1.425284837799999949e+01,7.587426117800000203e-01
1.307000000000000028e+01,1.425295903500000172e+01,7.594443493100000442e-01
1.308000000000000007e+01,1.425279685699999987e+01,7.592177796200000328e-01
1.308999999999999986e+01,1.425292191900000027e+01,7.588599074599999827e-01
1.309999999999999964e+01,1.425288471600000051e+01,7.596386305399999150e-01
1.310999999999999943e+01,1.425287215100000004e+01,7.587096570600000423e-01
1.311999999999999922e+01,1.425284623499999981e+01,7.594552917000000347e-01
1.313000000000000078e+01,1.425295967000000097e+01,7.593002870399999660e-01
1.314000000000000057e+01,1.425279810299999994e+01,7.586837322299999631e-01
1.315000000000000036e+01,1.425291911200000072e+01,7.599187531600000156e-01
1.316000000000000014e+01,1.425288805499999789e+01,7.583558479899999982e-01
1.316999999999999993e+01,1.425286887999999941e+01,7.599505303200000395e-01
1.317999999999999972e+01,1.425284860599999881e+01,7.585631402799999368e-01
1.318999999999999950e+01,1.425295887699999930e+01,7.595337563499999778e-01
1.319999999999999929e+01,1.425279711999999854e+01,7.591339218799999511e-01
1.321000000000000085e+01,1.425292146200000154e+01,7.589853839299999239e-01
1.322000000000000064e+01,1.425288537199999794e+01,7.593771419800000588e-01
1.323000000000000043e+01,1.425287082599999877e+01,7.592193438000000016e-01
1.324000000000000021e+01,1.425284779600000107e+01,7.588627124799999235e-01
1.325000000000000000e+01,1.425295870999999970e+01,7.596776909699999303e-01
1.325999999999999979e+01,1.425279818300000123e+01,7.586290502499999366e-01
1.326999999999999957e+01,1.425291971400000079e+01,7.597104975699999763e-01
1.327999999999999936e+01,1.425288701300000049e+01,7.587290176400000030e-01
1.328999999999999915e+01,1.425287010200000104e+01,7.594888293899999532e-01
1.330000000000000071e+01,1.425284733499999845e+01,7.590546953999999236e-01
1.331000000000000050e+01,1.425295987899999872e+01,7.591405847000000096e-01
1.332000000000000028e+01,1.425279651599999831e+01,7.593274825100000403e-01
1.333000000000000007e+01,1.425292166699999896e+01,7.589728959999999525e-01
1.333999999999999986e+01,1.425288535600000017e+01,7.593648318600000335e-01
1.334999999999999964e+01,1.425287104400000082e+01,7.591054118399999107e-01
1.335999999999999943e+01,1.425284714600000058e+01,7.591498811600000396e-01
1.336999999999999922e+01,1.425295949500000070e+01,7.593017081699999782e-01
1.338000000000000078e+01,1.425279701999999915e+01,7.590713818299998916e-01
1.339000000000000057e+01,1.425292142600000034e+01,7.591106109899999899e-01
1.340000000000000036e+01,1.425288491999999962e+01,7.594468958900000288e-01
1.341000000000000014e+01,1.425287212099999756e+01,7.588072483300000171e-01
1.341999999999999993e+01,1.425284573799999954e+01,7.595865812699998942e-01
1.342999999999999972e+01,1.425296082099999850e+01,7.587984362899999891e-01
1.343999999999999950e+01,1.425279593299999981e+01,7.595438571299999442e-01
1.344999999999999929e+01,1.425292215099999993e+01,7.587975993100000149e-01
1.346000000000000085e+01,1.425288459500000116e+01,7.595484316799999691e-01
1.347000000000000064e+01,1.425287180099999951e+01,7.589281002500000151e-01
1.348000000000000043e+01,1.425284626099999841e+01,7.594202520999999706e-01
1.349000000000000021e+01,1.425296082699999900e+01,7.587982341000000241e-01
1.350000000000000000e+01,1.425279554799999993e+01,7.596813579900000279e-01
1.350999999999999979e+01,1.425292234199999797e+01,7.586643613399999264e-01
1.351999999999999957e+01,1.425288506000000055e+01,7.594882780899999686e-01
1.352999999999999936e+01,1.425287073099999979e+01,7.592412865499998942e-01
1.353999999999999915e+01,1.425284785000000021e+01,7.588336717399999376e-01
1.355000000000000071e+01,1.425295870399999920e+01,7.596587658399999166e-01
1.356000000000000050e+01,1.425279800900000104e+01,7.586974126600000146e-01
1.357000000000000028e+01,1.425291993499999954e+01,7.596061266000000423e-01
1.358000000000000007e+01,1.425288664199999999e+01,7.588561671000000342e-01
1.358999999999999986e+01,1.425287031699999929e+01,7.594086052599999803e-01
1.359999999999999964e+01,1.425284745599999958e+01,7.590002681499999904e-01
1.360999999999999943e+01,1.425295929900000047e+01,7.593895602299999270e-01
1.361999999999999922e+01,1.425279746200000019e+01,7.589277690600000348e-01
1.363000000000000078e+01,1.425292043099999795e+01,7.593790432800000545e-01
1.364000000000000057e+01,1.425288599499999975e+01,7.591744221599999731e-01
1.365000000000000036e+01,1.425287132999999962e+01,7.589800844499999810e-01
1.366000000000000014e+01,1.425284605000000049e+01,7.595196695800000564e-01
1.366999999999999993e+01,1.425296076099999887e+01,7.588003569200000298e-01
1.367999999999999972e+01,1.425279612499999971e+01,7.594661541300000707e-01
1.368999999999999950e+01,1.425292114700000035e+01,7.591489896999999987e-01
1.369999999999999929e+01,1.425288638599999835e+01,7.589530933599999418e-01
1.371000000000000085e+01,1.425287014599999935e+01,7.594592958100000457e-01
1.372000000000000064e+01,1.425284699100000019e+01,7.591601483999999012e-01
1.373000000000000043e+01,1.425296064699999832e+01,7.588620474799999682e-01
1.374000000000000021e+01,1.425279538099999854e+01,7.597232788899999090e-01
1.375000000000000000e+01,1.425292257999999812e+01,7.585817225300000022e-01
1.375999999999999979e+01,1.425288440799999989e+01,7.597606881299999726e-01
1.376999999999999957e+01,1.425287217400000017e+01,7.586704938799999631e-01
1.377999999999999936e+01,1.425284584199999927e+01,7.595935611799999876e-01
1.378999999999999915e+01,1.425296044500000114e+01,7.589014904899999969e-01
1.380000000000000071e+01,1.425279648699999946e+01,7.593370173500000320e-01
1.381000000000000050e+01,1.425292133499999814e+01,7.590651138899999761e-01
1.382000000000000028e+01,1.425288530899999806e+01,7.593721521899999827e-01
1.383000000000000007e+01,1.425287163199999974e+01,7.589108039499999903e-01
1.383999999999999986e+01,1.425284605799999937e+01,7.594864531799999652e-01
1.384999999999999964e+01,1.425296051899999838e+01,7.589045009599999503e-01
1.385999999999999943e+01,1.425279643400000040e+01,7.593392049699999591e-01
1.386999999999999922e+01,1.425292092700000168e+01,7.592227718199999753e-01
1.388000000000000078e+01,1.425288629599999979e+01,7.589766902499999190e-01
1.389000000000000057e+01,1.425287029699999941e+01,7.594036296599999680e-01
1.390000000000000036e+01,1.425284708900000119e+01,7.591298475600000151e-01
1.391000000000000014e+01,1.425296003700000114e+01,7.591118665599999593e-01
1.391999999999999993e+01,1.425279678299999908e+01,7.591654738999999985e-01
1.392999999999999972e+01,1.425292051499999957e+01,7.593844454999999494e-01
1.393999999999999950e+01,1.425288654400000077e+01,7.588852748200000109e-01
1.394999999999999929e+01,1.425287029399999916e+01,7.594016187299998943e-01
1.396000000000000085e+01,1.425284687499999947e+01,7.591934309600000264e-01
1.397000000000000064e+01,1.425296041799999891e+01,7.589184502899999352e-01
1.398000000000000043e+01,1.425279578500000000e+01,7.595974866700000439e-01
1.399000000000000021e+01,1.425292210299999773e+01,7.587433623699999519e-01
1.400000000000000000e+01,1.425288495500000074e+01,7.595532483699999338e-01
1.400999999999999979e+01,1.425287146199999988e+01,7.589218929700000116e-01
1.401999999999999957e+01,1.425284659699999956e+01,7.593031038299999924e-01
1.402999999999999936e+01,1.425295975999999953e+01,7.592351914399999568e-01
1.403999999999999915e+01,1.425279720500000025e+01,7.589940394799999934e-01
1.405000000000000071e+01,1.425292035000000013e+01,7.594360015700000188e-01
1.406000000000000050e+01,1.425288638499999827e+01,7.589388652799999857e-01
1.407000000000000028e+01,1.425287037200000029e+01,7.593774366300000134e-01
1.408000000000000007e+01,1.425284726200000129e+01,7.590620294300000070e-01
1.408999999999999986e+01,1.425295979500000065e+01,7.591446334999999435e-01
1.409999999999999964e+01,1.425279610000000119e+01,7.594593677300000012e-01
1.410999999999999943e+01,1.425292221599999998e+01,7.587232534799999151e-01
1.411999999999999922e+01,1.425288447599999841e+01,7.597110958000000691e-01
1.413000000000000078e+01,1.425287211300000045e+01,7.586815555600000538e-01
1.414000000000000057e+01,1.425284582399999778e+01,7.596049585599999876e-01
1.415000000000000036e+01,1.425296052299999872e+01,7.588731754999999968e-01
1.416000000000000014e+01,1.425279634699999853e+01,7.593775185900000224e-01
1.416999999999999993e+01,1.425292123899999908e+01,7.590793433099999321e-01
1.417999999999999972e+01,1.425288534799999951e+01,7.593339315799999545e-01
1.418999999999999950e+01,1.425287179799999926e+01,7.588421474900000074e-01
1.419999999999999929e+01,1.425284545000000058e+01,7.597239482700000046e-01
1.421000000000000085e+01,1.425296157800000074e+01,7.585515977600000292e-01
1.422000000000000064e+01,1.425279510199999855e+01,7.597910560699999705e-01
1.423000000000000043e+01,1.425292226500000048e+01,7.586986341899999431e-01
1.424000000000000021e+01,1.425288503400000018e+01,7.594737859399999236e-01
1.425000000000000000e+01,1.425287075399999992e+01,7.592116623400000375e-01
1.425999999999999979e+01,1.425284806700000040e+01,7.587542417200000555e-01
1.426999999999999957e+01,1.425295772899999847e+01,7.599182921999999563e-01
1.427999999999999936e+01,1.425279916799999924e+01,7.583154734100000516e-01
1.428999999999999915e+01,1.425291866599999935e+01,7.600406250399999175e-01
1.430000000000000071e+01,1.425288781000000071e+01,7.584462347999999521e-01
1.431000000000000050e+01,1.425286963999999834e+01,7.596055104100000177e-01
1.432000000000000028e+01,1.425284667999999932e+01,7.592782715399999383e-01
1.433000000000000007e+01,1.425296137600000002e+01,7.586180451699999772e-01
1.433999999999999986e+01,1.425279448500000079e+01,7.600129650599999342e-01
1.434999999999999964e+01,1.425292335299999991e+01,7.583074648500000015e-01
1.435999999999999943e+01,1.425288376999999862e+01,7.599491741399999611e-01
1.436999999999999922e+01,1.425287217800000050e+01,7.586266939800000442e-01
1.438000000000000078e+01,1.425284616099999901e+01,7.595065331699999422e-01
1.439000000000000057e+01,1.425295991099999782e+01,7.590945599599999705e-01
1.440000000000000036e+01,1.425279714200000036e+01,7.590735046000000041e-01
1.441000000000000014e+01,1.425292042599999753e+01,7.594031675800000381e-01
1.441999999999999993e+01,1.425288611299999886e+01,7.590709096200000117e-01
1.442999999999999972e+01,1.425287141300000116e+01,7.589571393199999738e-01
1.443999999999999950e+01,1.425284529699999858e+01,7.597625823899999409e-01
1.444999999999999929e+01,1.425296182000000123e+01,7.584111515700000528e-01
1.446000000000000085e+01,1.425279472000000069e+01,7.599728796600000447e-01
1.447000000000000064e+01,1.425292264099999784e+01,7.585171126599999925e-01
1.448000000000000043e+01,1.425288470199999935e+01,7.596631804500000307e-01
1.449000000000000021e+01,1.425287106299999884e+01,7.590356679299999909e-01
1.450000000000000000e+01,1.425284781099999876e+01,7.588688024199999882e-01
1.450999999999999979e+01,1.425295791899999998e+01,7.598878000899998986e-01
1.451999999999999957e+01,1.425279912300000085e+01,7.582903404499999889e-01
1.452999999999999936e+01,1.425291857600000078e+01,7.600985271999999293e-01
1.453999999999999915e+01,1.425288785300000072e+01,7.583641390900000001e-01
1.455000000000000071e+01,1.425286912500000014e+01,7.598358123199999703e-01
1.456000000000000050e+01,1.425284804299999841e+01,7.587494999699999632e-01
1.457000000000000028e+01,1.425295926200000096e+01,7.593659691899999897e-01
1.458000000000000007e+01,1.425279636700000019e+01,7.593773114099999777e-01
1.458999999999999986e+01,1.425292262399999998e+01,7.585334559599999915e-01
1.459999999999999964e+01,1.425288319099999867e+01,7.601654535299999793e-01
1.460999999999999943e+01,1.425287363899999882e+01,7.581010713199999307e-01
1.461999999999999922e+01,1.425284431399999896e+01,7.601853552899999755e-01
1.463000000000000078e+01,1.425296189699999871e+01,7.583809835899999463e-01
1.464000000000000057e+01,1.425279533799999854e+01,7.597306886200000386e-01
1.465000000000000036e+01,1.425292137299999951e+01,7.589946713799999856e-01
1.466000000000000014e+01,1.425288659699999982e+01,7.589335758299999846e-01
1.466999999999999993e+01,1.425286910799999873e+01,7.597749819799999305e-01
1.467999999999999972e+01,1.425284889299999946e+01,7.584557350099999651e-01
1.468999999999999950e+01,1.425295783999999877e+01,7.598868943400000076e-01
1.469999999999999929e+01,1.425279830900000100e+01,7.586028463399999699e-01
1.471000000000000085e+01,1.425292023599999958e+01,7.594742782500000233e-01
1.472000000000000064e+01,1.425288528599999971e+01,7.593567632100000075e-01
1.473000000000000043e+01,1.425287235799999941e+01,7.585987610000000103e-01
1.474000000000000021e+01,1.425284468000000082e+01,7.600258194900000319e-01
1.475000000000000000e+01,1.425296230699999889e+01,7.582551241599999603e-01
1.475999999999999979e+01,1.425279440999999991e+01,7.600690381299999299e-01
1.476999999999999957e+01,1.425292290600000022e+01,7.584340938300000445e-01
1.477999999999999936e+01,1.425288468599999980e+01,7.596217945500000068e-01
1.478999999999999915e+01,1.425287057100000077e+01,7.592451366399999291e-01
1.480000000000000071e+01,1.425284827299999790e+01,7.586772593999999703e-01
1.481000000000000050e+01,1.425295763399999949e+01,7.599490606000000037e-01
1.482000000000000028e+01,1.425279904699999989e+01,7.583422001699999804e-01
1.483000000000000007e+01,1.425291884199999970e+01,7.599811694499999382e-01
1.483999999999999986e+01,1.425288756600000006e+01,7.585279814499999995e-01
1.484999999999999964e+01,1.425286989299999973e+01,7.595035334799999927e-01
1.485999999999999943e+01,1.425284631200000085e+01,7.594028724099999295e-01
1.486999999999999922e+01,1.425296168899999927e+01,7.585033504700000595e-01
1.488000000000000078e+01,1.425279421499999977e+01,7.601099228899999005e-01
1.489000000000000057e+01,1.425292349999999963e+01,7.582302986800000255e-01
1.490000000000000036e+01,1.425288356799999967e+01,7.600201740299999953e-01
1.491000000000000014e+01,1.425287235000000052e+01,7.585586942299999968e-01
1.491999999999999993e+01,1.425284631200000085e+01,7.594377267499999862e-01
1.492999999999999972e+01,1.425295895000000002e+01,7.594678352500000562e-01
1.493999999999999950e+01,1.425279878300000114e+01,7.584424707800000443e-01
1.494999999999999929e+01,1.425291826199999967e+01,7.601828866500000004e-01
1.496000000000000085e+01,1.425288860699999915e+01,7.581471219600000033e-01
1.497000000000000064e+01,1.425286838299999914e+01,7.601015303500000542e-01
1.498000000000000043e+01,1.425284862700000055e+01,7.584934260800000327e-01
1.499000000000000021e+01,1.425295906400000057e+01,7.594845383599999611e-01
1.500000000000000000e+01,1.425279605099999891e+01,7.594267385899999834e-01
1.500999999999999979e+01,1.425292281099999947e+01,7.584993184899999630e-01
1.501999999999999957e+01,1.425288331700000022e+01,7.600870551099999650e-01
1.502999999999999936e+01,1.425287317099999918e+01,7.582665349899999629e-01
1.503999999999999915e+01,1.425284486600000022e+01,7.599952247800000338e-01
1.505000000000000071e+01,1.425296140300000047e+01,7.585604368000000708e-01
1.506000000000000050e+01,1.425279600400000035e+01,7.594598818800000206e-01
1.507000000000000028e+01,1.425292024300000016e+01,7.594202394599999240e-01
1.508000000000000007e+01,1.425288769899999863e+01,7.585139072000000038e-01
1.508999999999999986e+01,1.425286835200000013e+01,7.600763564000000416e-01
1.509999999999999964e+01,1.425284925099999889e+01,7.582794492600000158e-01
1.510999999999999943e+01,1.425295769499999921e+01,7.599638120999999691e-01
1.511999999999999922e+01,1.425279828100000046e+01,7.586040627100000266e-01
1.513000000000000078e+01,1.425292033199999864e+01,7.594317626900000118e-01
1.514000000000000057e+01,1.425288514099999837e+01,7.594069123299999058e-01
1.515000000000000036e+01,1.425287242899999818e+01,7.585620999300000111e-01
1.516000000000000014e+01,1.425284468999999987e+01,7.600307378300000805e-01
1.516999999999999993e+01,1.425296217200000015e+01,7.582903818699999743e-01
1.517999999999999972e+01,1.425279462099999961e+01,7.599879124599999702e-01
1.518999999999999950e+01,1.425292251099999952e+01,7.585781322700000384e-01
1.519999999999999929e+01,1.425288522700000016e+01,7.594143471300000003e-01
1.521000000000000085e+01,1.425286993999999829e+01,7.594816105099999604e-01
1.522000000000000064e+01,1.425284881499999834e+01,7.584636645999999205e-01
1.523000000000000043e+01,1.425295721200000010e+01,7.601130214200000346e-01
1.524000000000000021e+01,1.425279930299999975e+01,7.582363312400000055e-01
1.525000000000000000e+01,1.425291871200000138e+01,7.600320744699999853e-01
1.525999999999999979e+01,1.425288755699999932e+01,7.585217768199999933e-01
1.526999999999999957e+01,1.425286978399999960e+01,7.595412657800000300e-01
1.527999999999999936e+01,1.425284674899999970e+01,7.592426810900000378e-01
1.528999999999999915e+01,1.425296092199999975e+01,7.587764609899999568e-01
1.530000000000000071e+01,1.425279505199999974e+01,7.597967454399999765e-01
1.531000000000000050e+01,1.425292268900000003e+01,7.585322570300000455e-01
1.532000000000000028e+01,1.425288425599999975e+01,7.597505405099999054e-01
1.533000000000000007e+01,1.425287178499999818e+01,7.587769087700000359e-01
1.533999999999999986e+01,1.425284651700000005e+01,7.593531948799999709e-01
1.534999999999999964e+01,1.425295930899999952e+01,7.593351495000000284e-01
1.535999999999999943e+01,1.425279788599999797e+01,7.587679251399999103e-01
1.536999999999999922e+01,1.425291939099999894e+01,7.597573467999999552e-01
1.538000000000000078e+01,1.425288745599999807e+01,7.585837823200000107e-01
1.539000000000000057e+01,1.425286935699999979e+01,7.597215524100000561e-01
1.540000000000000036e+01,1.425284789100000005e+01,7.587786505199999310e-01
1.541000000000000014e+01,1.425295933000000126e+01,7.593741261899999984e-01
1.541999999999999993e+01,1.425279641199999858e+01,7.592901658899999795e-01
1.542999999999999972e+01,1.425292187699999857e+01,7.588456774299999763e-01
1.543999999999999950e+01,1.425288449800000024e+01,7.596387332499999756e-01
1.544999999999999929e+01,1.425287197099999936e+01,7.587203236299999709e-01
1.546000000000000085e+01,1.425284584999999993e+01,7.596081698000000104e-01
1.547000000000000064e+01,1.425296068799999816e+01,7.588424964800000172e-01
