time_s,ux_m,uy_m
1.541999999999999993e+01,2.198014980000000007e-05,8.132037490000000157e-04
1.542999999999999972e+01,2.198014940000000031e-05,8.132038210000000532e-04
1.543999999999999950e+01,2.198014969999999844e-05,8.132038580000000138e-04
1.544999999999999929e+01,2.198015030000000146e-05,8.132039229999999709e-04
1.546000000000000085e+01,2.198014909999999880e-05,8.132038999999999544e-04
1.547000000000000064e+01,2.198014889999999892e-05,8.132039219999999749e-04
1.548000000000000043e+01,2.198015010000000158e-05,8.132039179999999909e-04
1.549000000000000021e+01,2.198014949999999856e-05,8.132039779999999680e-04
1.550000000000000000e+01,2.198014860000000080e-05,8.132040490000000095e-04
1.550999999999999979e+01,2.198014969999999844e-05,8.132040789999999981e-04
1.551999999999999957e+01,2.198014949999999856e-05,8.132041280000000191e-04
1.552999999999999936e+01,2.198014869999999904e-05,8.132039549999999515e-04
1.553999999999999915e+01,2.198014840000000092e-05,8.132040670000000460e-04
1.555000000000000071e+01,2.198014909999999880e-05,8.132042030000000447e-04
1.556000000000000050e+01,2.198015019999999983e-05,8.132041879999999962e-04
1.557000000000000028e+01,2.198014949999999856e-05,8.132043069999999544e-04
1.558000000000000007e+01,2.198014789999999953e-05,8.132042100000000167e-04
1.558999999999999986e+01,2.198014880000000068e-05,8.132041619999999917e-04
1.559999999999999964e+01,2.198015050000000134e-05,8.132039930000000165e-04
1.560999999999999943e+01,2.198014929999999868e-05,8.132040559999999816e-04
1.561999999999999922e+01,2.198014800000000116e-05,8.132042209999999728e-04
1.563000000000000078e+01,2.198014999999999995e-05,8.132042380000000133e-04
1.564000000000000057e+01,2.198014980000000007e-05,8.132043039999999664e-04
1.565000000000000036e+01,2.198014860000000080e-05,8.132042159999999928e-04
1.566000000000000014e+01,2.198014920000000043e-05,8.132042550000000538e-04
1.566999999999999993e+01,2.198014940000000031e-05,8.132041329999999991e-04
1.567999999999999972e+01,2.198014889999999892e-05,8.132042090000000207e-04
1.568999999999999950e+01,2.198014949999999856e-05,8.132043259999999869e-04
1.569999999999999929e+01,2.198014940000000031e-05,8.132043039999999664e-04
1.571000000000000085e+01,2.198014909999999880e-05,8.132044119999999685e-04
1.572000000000000064e+01,2.198014929999999868e-05,8.132043249999999909e-04
1.573000000000000043e+01,2.198014920000000043e-05,8.132043329999999589e-04
1.574000000000000021e+01,2.198014900000000056e-05,8.132042340000000293e-04
1.575000000000000000e+01,2.198014940000000031e-05,8.132043069999999544e-04
1.575999999999999979e+01,2.198014900000000056e-05,8.132044359999999810e-04
1.576999999999999957e+01,2.198014889999999892e-05,8.132044429999999531e-04
1.577999999999999936e+01,2.198014909999999880e-05,8.132045660000000037e-04
1.578999999999999915e+01,2.198014880000000068e-05,8.132044859999999981e-04
1.580000000000000071e+01,2.198014869999999904e-05,8.132044909999999781e-04
1.581000000000000050e+01,2.198014940000000031e-05,8.132044530000000215e-04
1.582000000000000028e+01,2.198014860000000080e-05,8.132044879999999901e-04
1.583000000000000007e+01,2.198014840000000092e-05,8.132045910000000122e-04
1.583999999999999986e+01,2.198014929999999868e-05,8.132046090000000487e-04
1.584999999999999964e+01,2.198014860000000080e-05,8.132046779999999898e-04
1.585999999999999943e+01,2.198014769999999965e-05,8.132046609999999493e-04
1.586999999999999922e+01,2.198014900000000056e-05,8.132048330000000210e-04
1.588000000000000078e+01,2.198014900000000056e-05,8.132047470000000394e-04
1.589000000000000057e+01,2.198014769999999965e-05,8.132046350000000532e-04
1.590000000000000036e+01,2.198014720000000165e-05,8.132047460000000434e-04
1.591000000000000014e+01,2.198014809999999941e-05,8.132047089999999744e-04
1.591999999999999993e+01,2.198014829999999929e-05,8.132048509999999491e-04
1.592999999999999972e+01,2.198014729999999990e-05,8.132048749999999616e-04
1.593999999999999950e+01,2.198014570000000087e-05,8.132050180000000407e-04
1.594999999999999929e+01,2.198014679999999850e-05,8.132050720000000418e-04
1.596000000000000085e+01,2.198014869999999904e-05,8.132050530000000093e-04
1.597000000000000064e+01,2.198014699999999838e-05,8.132051540000000394e-04
1.598000000000000043e+01,2.198014539999999936e-05,8.132050069999999763e-04
1.599000000000000021e+01,2.198014749999999977e-05,8.132049670000000277e-04
1.600000000000000000e+01,2.198014789999999953e-05,8.132049239999999827e-04
1.601000000000000156e+01,2.198014720000000165e-05,8.132049150000000186e-04
1.601999999999999957e+01,2.198014740000000153e-05,8.132048759999999576e-04
1.603000000000000114e+01,2.198014679999999850e-05,8.132048850000000301e-04
1.603999999999999915e+01,2.198014659999999863e-05,8.132049469999999992e-04
1.605000000000000071e+01,2.198014769999999965e-05,8.132049059999999462e-04
1.605999999999999872e+01,2.198014679999999850e-05,8.132050119999999563e-04
1.607000000000000028e+01,2.198014610000000062e-05,8.132049440000000112e-04
1.607999999999999829e+01,2.198014630000000050e-05,8.132050329999999808e-04
1.608999999999999986e+01,2.198014679999999850e-05,8.132051129999999864e-04
1.610000000000000142e+01,2.198014720000000165e-05,8.132050289999999968e-04
1.610999999999999943e+01,2.198014650000000038e-05,8.132051360000000029e-04
1.612000000000000099e+01,2.198014570000000087e-05,8.132050200000000327e-04
1.612999999999999901e+01,2.198014670000000026e-05,8.132049380000000351e-04
1.614000000000000057e+01,2.198014780000000129e-05,8.132048759999999576e-04
1.614999999999999858e+01,2.198014679999999850e-05,8.132048499999999531e-04
1.616000000000000014e+01,2.198014559999999923e-05,8.132049650000000357e-04
1.617000000000000171e+01,2.198014729999999990e-05,8.132049880000000522e-04
1.617999999999999972e+01,2.198014740000000153e-05,8.132049730000000037e-04
1.619000000000000128e+01,2.198014610000000062e-05,8.132049489999999912e-04
1.619999999999999929e+01,2.198014650000000038e-05,8.132049650000000357e-04
1.621000000000000085e+01,2.198014659999999863e-05,8.132049279999999667e-04
1.621999999999999886e+01,2.198014650000000038e-05,8.132049890000000482e-04
1.623000000000000043e+01,2.198014690000000014e-05,8.132050430000000493e-04
1.623999999999999844e+01,2.198014630000000050e-05,8.132050369999999648e-04
1.625000000000000000e+01,2.198014610000000062e-05,8.132051050000000184e-04
1.626000000000000156e+01,2.198014690000000014e-05,8.132049229999999867e-04
1.626999999999999957e+01,2.198014590000000075e-05,8.132050069999999763e-04
1.628000000000000114e+01,2.198014550000000099e-05,8.132051449999999669e-04
1.628999999999999915e+01,2.198014760000000141e-05,8.132051070000000104e-04
1.630000000000000071e+01,2.198014659999999863e-05,8.132051780000000519e-04
1.630999999999999872e+01,2.198014519999999948e-05,8.132051070000000104e-04
1.632000000000000028e+01,2.198014630000000050e-05,8.132051060000000144e-04
1.632999999999999829e+01,2.198014679999999850e-05,8.132051050000000184e-04
1.633999999999999986e+01,2.198014639999999875e-05,8.132052249999999725e-04
1.635000000000000142e+01,2.198014650000000038e-05,8.132052039999999480e-04
1.635999999999999943e+01,2.198014559999999923e-05,8.132051560000000314e-04
1.637000000000000099e+01,2.198014559999999923e-05,8.132052390000000250e-04
1.637999999999999901e+01,2.198014659999999863e-05,8.132052469999999931e-04
1.639000000000000057e+01,2.198014590000000075e-05,8.132053710000000397e-04
1.639999999999999858e+01,2.198014499999999960e-05,8.132054010000000282e-04
1.641000000000000014e+01,2.198014559999999923e-05,8.132054659999999853e-04
1.642000000000000171e+01,2.198014499999999960e-05,8.132055690000000074e-04
1.642999999999999972e+01,2.198014470000000147e-05,8.132056250000000005e-04
1.644000000000000128e+01,2.198014630000000050e-05,8.132055060000000423e-04
1.644999999999999929e+01,2.198014579999999911e-05,8.132054520000000413e-04
1.646000000000000085e+01,2.198014439999999996e-05,8.132055680000000114e-04
1.646999999999999886e+01,2.198014570000000087e-05,8.132055160000000024e-04
1.648000000000000043e+01,2.198014579999999911e-05,8.132055090000000304e-04
1.648999999999999844e+01,2.198014490000000135e-05,8.132054770000000498e-04
1.650000000000000000e+01,2.198014490000000135e-05,8.132055410000000109e-04
1.651000000000000156e+01,2.198014539999999936e-05,8.132055910000000280e-04
1.651999999999999957e+01,2.198014590000000075e-05,8.132056019999999840e-04
1.653000000000000114e+01,2.198014590000000075e-05,8.132056299999999805e-04
1.653999999999999915e+01,2.198014459999999984e-05,8.132055449999999949e-04
1.655000000000000071e+01,2.198014519999999948e-05,8.132055100000000264e-04
1.655999999999999872e+01,2.198014679999999850e-05,8.132054020000000242e-04
1.657000000000000028e+01,2.198014619999999887e-05,8.132054189999999563e-04
1.657999999999999829e+01,2.198014510000000123e-05,8.132054830000000258e-04
1.658999999999999986e+01,2.198014650000000038e-05,8.132054709999999654e-04
1.660000000000000142e+01,2.198014670000000026e-05,8.132054520000000413e-04
1.660999999999999943e+01,2.198014590000000075e-05,8.132054139999999763e-04
1.662000000000000099e+01,2.198014630000000050e-05,8.132055499999999749e-04
1.662999999999999901e+01,2.198014699999999838e-05,8.132054099999999923e-04
1.664000000000000057e+01,2.198014659999999863e-05,8.132053470000000272e-04
1.664999999999999858e+01,2.198014619999999887e-05,8.132054000000000322e-04
1.666000000000000014e+01,2.198014610000000062e-05,8.132053279999999947e-04
1.667000000000000171e+01,2.198014639999999875e-05,8.132054649999999893e-04
1.667999999999999972e+01,2.198014650000000038e-05,8.132055299999999464e-04
1.669000000000000128e+01,2.198014550000000099e-05,8.132057639999999872e-04
1.669999999999999929e+01,2.198014559999999923e-05,8.132057159999999622e-04
1.671000000000000085e+01,2.198014659999999863e-05,8.132055700000000035e-04
1.671999999999999886e+01,2.198014539999999936e-05,8.132055920000000240e-04
1.673000000000000043e+01,2.198014499999999960e-05,8.132055729999999915e-04
1.673999999999999844e+01,2.198014619999999887e-05,8.132057060000000021e-04
1.675000000000000000e+01,2.198014559999999923e-05,8.132057079999999941e-04
1.676000000000000156e+01,2.198014459999999984e-05,8.132057600000000032e-04
1.676999999999999957e+01,2.198014490000000135e-05,8.132058670000000093e-04
1.678000000000000114e+01,2.198014530000000111e-05,8.132058219999999723e-04
1.678999999999999915e+01,2.198014550000000099e-05,8.132057739999999472e-04
1.680000000000000071e+01,2.198014519999999948e-05,8.132056809999999936e-04
1.680999999999999872e+01,2.198014409999999845e-05,8.132057830000000197e-04
1.682000000000000028e+01,2.198014429999999833e-05,8.132058300000000487e-04
1.682999999999999829e+01,2.198014659999999863e-05,8.132057860000000077e-04
1.683999999999999986e+01,2.198014570000000087e-05,8.132058420000000008e-04
1.685000000000000142e+01,2.198014409999999845e-05,8.132057270000000266e-04
1.685999999999999943e+01,2.198014499999999960e-05,8.132058699999999973e-04
1.687000000000000099e+01,2.198014639999999875e-05,8.132057050000000061e-04
1.687999999999999901e+01,2.198014550000000099e-05,8.132056150000000405e-04
1.689000000000000057e+01,2.198014459999999984e-05,8.132056670000000495e-04
1.689999999999999858e+01,2.198014499999999960e-05,8.132055439999999989e-04
1.691000000000000014e+01,2.198014579999999911e-05,8.132057419999999667e-04
1.692000000000000171e+01,2.198014570000000087e-05,8.132057379999999827e-04
1.692999999999999972e+01,2.198014389999999857e-05,8.132059750000000115e-04
1.694000000000000128e+01,2.198014490000000135e-05,8.132058999999999859e-04
1.694999999999999929e+01,2.198014619999999887e-05,8.132057280000000226e-04
1.696000000000000085e+01,2.198014429999999833e-05,8.132057889999999957e-04
1.696999999999999886e+01,2.198014380000000033e-05,8.132056829999999856e-04
1.698000000000000043e+01,2.198014530000000111e-05,8.132058630000000253e-04
1.698999999999999844e+01,2.198014530000000111e-05,8.132058479999999768e-04
1.700000000000000000e+01,2.198014400000000021e-05,8.132060000000000200e-04
1.701000000000000156e+01,2.198014490000000135e-05,8.132059809999999875e-04
1.701999999999999957e+01,2.198014490000000135e-05,8.132058130000000083e-04
1.703000000000000114e+01,2.198014420000000008e-05,8.132058630000000253e-04
1.703999999999999915e+01,2.198014479999999972e-05,8.132057830000000197e-04
1.705000000000000071e+01,2.198014479999999972e-05,8.132058709999999933e-04
1.705999999999999872e+01,2.198014400000000021e-05,8.132058930000000138e-04
1.707000000000000028e+01,2.198014439999999996e-05,8.132060770000000376e-04
1.707999999999999829e+01,2.198014490000000135e-05,8.132060030000000080e-04
1.708999999999999986e+01,2.198014450000000160e-05,8.132058370000000208e-04
1.710000000000000142e+01,2.198014429999999833e-05,8.132058900000000258e-04
1.710999999999999943e+01,2.198014400000000021e-05,8.132058130000000083e-04
1.712000000000000099e+01,2.198014439999999996e-05,8.132059319999999664e-04
1.712999999999999901e+01,2.198014510000000123e-05,8.132059559999999790e-04
1.714000000000000057e+01,2.198014400000000021e-05,8.132060599999999971e-04
1.714999999999999858e+01,2.198014409999999845e-05,8.132060190000000525e-04
1.716000000000000014e+01,2.198014490000000135e-05,8.132058900000000258e-04
1.717000000000000171e+01,2.198014429999999833e-05,8.132058890000000298e-04
1.717999999999999972e+01,2.198014369999999869e-05,8.132058489999999728e-04
1.719000000000000128e+01,2.198014490000000135e-05,8.132059289999999784e-04
1.719999999999999929e+01,2.198014450000000160e-05,8.132059329999999624e-04
1.721000000000000085e+01,2.198014380000000033e-05,8.132061020000000461e-04
1.721999999999999886e+01,2.198014490000000135e-05,8.132060099999999800e-04
1.723000000000000043e+01,2.198014450000000160e-05,8.132058749999999774e-04
1.723999999999999844e+01,2.198014389999999857e-05,8.132058860000000418e-04
1.725000000000000000e+01,2.198014490000000135e-05,8.132058009999999478e-04
1.726000000000000156e+01,2.198014459999999984e-05,8.132059089999999499e-04
1.726999999999999957e+01,2.198014380000000033e-05,8.132059269999999864e-04
1.728000000000000114e+01,2.198014439999999996e-05,8.132059539999999869e-04
1.728999999999999915e+01,2.198014429999999833e-05,8.132059029999999739e-04
1.730000000000000071e+01,2.198014360000000045e-05,8.132059220000000064e-04
1.730999999999999872e+01,2.198014490000000135e-05,8.132059490000000069e-04
1.732000000000000028e+01,2.198014470000000147e-05,8.132059210000000104e-04
1.732999999999999829e+01,2.198014409999999845e-05,8.132059390000000469e-04
1.733999999999999986e+01,2.198014459999999984e-05,8.132058410000000048e-04
1.735000000000000142e+01,2.198014479999999972e-05,8.132057949999999718e-04
1.735999999999999943e+01,2.198014490000000135e-05,8.132056539999999931e-04
1.737000000000000099e+01,2.198014490000000135e-05,8.132056919999999496e-04
1.737999999999999901e+01,2.198014470000000147e-05,8.132057899999999917e-04
1.739000000000000057e+01,2.198014499999999960e-05,8.132057790000000357e-04
1.739999999999999858e+01,2.198014539999999936e-05,8.132058080000000282e-04
1.741000000000000014e+01,2.198014439999999996e-05,8.132057619999999952e-04
1.742000000000000171e+01,2.198014459999999984e-05,8.132057320000000067e-04
1.742999999999999972e+01,2.198014610000000062e-05,8.132056450000000290e-04
1.744000000000000128e+01,2.198014479999999972e-05,8.132056960000000421e-04
1.744999999999999929e+01,2.198014400000000021e-05,8.132057699999999632e-04
1.746000000000000085e+01,2.198014510000000123e-05,8.132058009999999478e-04
1.746999999999999886e+01,2.198014550000000099e-05,8.132058300000000487e-04
1.748000000000000043e+01,2.198014450000000160e-05,8.132058020000000522e-04
1.748999999999999844e+01,2.198014490000000135e-05,8.132058179999999883e-04
1.750000000000000000e+01,2.198014490000000135e-05,8.132057050000000061e-04
1.751000000000000156e+01,2.198014420000000008e-05,8.132058060000000362e-04
1.751999999999999957e+01,2.198014490000000135e-05,8.132059019999999779e-04
1.753000000000000114e+01,2.198014470000000147e-05,8.132059180000000224e-04
1.753999999999999915e+01,2.198014420000000008e-05,8.132060000000000200e-04
1.755000000000000071e+01,2.198014479999999972e-05,8.132059390000000469e-04
1.755999999999999872e+01,2.198014459999999984e-05,8.132059279999999824e-04
1.757000000000000028e+01,2.198014429999999833e-05,8.132058020000000522e-04
1.757999999999999829e+01,2.198014409999999845e-05,8.132059049999999659e-04
1.758999999999999986e+01,2.198014420000000008e-05,8.132060190000000525e-04
1.760000000000000142e+01,2.198014429999999833e-05,8.132060550000000171e-04
1.760999999999999943e+01,2.198014470000000147e-05,8.132061479999999707e-04
1.762000000000000099e+01,2.198014369999999869e-05,8.132060550000000171e-04
1.762999999999999901e+01,2.198014360000000045e-05,8.132060659999999731e-04
1.764000000000000057e+01,2.198014470000000147e-05,8.132059660000000474e-04
1.764999999999999858e+01,2.198014400000000021e-05,8.132060169999999521e-04
1.766000000000000014e+01,2.198014369999999869e-05,8.132061070000000261e-04
1.767000000000000171e+01,2.198014450000000160e-05,8.132061169999999862e-04
1.767999999999999972e+01,2.198014389999999857e-05,8.132061880000000277e-04
1.769000000000000128e+01,2.198014340000000057e-05,8.132061290000000466e-04
1.769999999999999929e+01,2.198014429999999833e-05,8.132061479999999707e-04
1.771000000000000085e+01,2.198014420000000008e-05,8.132060359999999846e-04
1.771999999999999886e+01,2.198014300000000081e-05,8.132061070000000261e-04
1.773000000000000043e+01,2.198014420000000008e-05,8.132062170000000203e-04
1.773999999999999844e+01,2.198014439999999996e-05,8.132061860000000357e-04
1.775000000000000000e+01,2.198014360000000045e-05,8.132062529999999848e-04
1.776000000000000156e+01,2.198014369999999869e-05,8.132061890000000237e-04
1.776999999999999957e+01,2.198014380000000033e-05,8.132061719999999832e-04
1.778000000000000114e+01,2.198014389999999857e-05,8.132060850000000056e-04
1.778999999999999915e+01,2.198014389999999857e-05,8.132061380000000107e-04
1.780000000000000071e+01,2.198014360000000045e-05,8.132062339999999523e-04
1.780999999999999872e+01,2.198014380000000033e-05,8.132062360000000528e-04
1.782000000000000028e+01,2.198014429999999833e-05,8.132062910000000498e-04
1.782999999999999829e+01,2.198014340000000057e-05,8.132062190000000123e-04
1.783999999999999986e+01,2.198014340000000057e-05,8.132062029999999678e-04
1.785000000000000142e+01,2.198014490000000135e-05,8.132061040000000381e-04
1.785999999999999943e+01,2.198014369999999869e-05,8.132061479999999707e-04
1.787000000000000099e+01,2.198014269999999930e-05,8.132062700000000253e-04
1.787999999999999901e+01,2.198014429999999833e-05,8.132062499999999968e-04
1.789000000000000057e+01,2.198014459999999984e-05,8.132062740000000093e-04
1.789999999999999858e+01,2.198014329999999894e-05,8.132062390000000408e-04
1.791000000000000014e+01,2.198014340000000057e-05,8.132063859999999955e-04
1.792000000000000171e+01,2.198014429999999833e-05,8.132063129999999619e-04
1.792999999999999972e+01,2.198014429999999833e-05,8.132062090000000522e-04
1.794000000000000128e+01,2.198014360000000045e-05,8.132062609999999529e-04
1.794999999999999929e+01,2.198014309999999906e-05,8.132062009999999758e-04
1.796000000000000085e+01,2.198014360000000045e-05,8.132063379999999704e-04
1.796999999999999886e+01,2.198014400000000021e-05,8.132064300000000365e-04
1.798000000000000043e+01,2.198014260000000106e-05,8.132065680000000272e-04
1.798999999999999844e+01,2.198014260000000106e-05,8.132065710000000152e-04
1.800000000000000000e+01,2.198014389999999857e-05,8.132064689999999891e-04
1.801000000000000156e+01,2.198014340000000057e-05,8.132064699999999851e-04
1.801999999999999957e+01,2.198014200000000142e-05,8.132064719999999771e-04
1.803000000000000114e+01,2.198014320000000069e-05,8.132065400000000307e-04
1.803999999999999915e+01,2.198014340000000057e-05,8.132065219999999942e-04
1.805000000000000071e+01,2.198014269999999930e-05,8.132066480000000328e-04
1.805999999999999872e+01,2.198014320000000069e-05,8.132065970000000197e-04
1.807000000000000028e+01,2.198014280000000094e-05,8.132064719999999771e-04
1.807999999999999829e+01,2.198014269999999930e-05,8.132065130000000301e-04
1.808999999999999986e+01,2.198014369999999869e-05,8.132064600000000251e-04
1.810000000000000142e+01,2.198014309999999906e-05,8.132065170000000141e-04
1.810999999999999943e+01,2.198014249999999942e-05,8.132063730000000474e-04
1.812000000000000099e+01,2.198014249999999942e-05,8.132064640000000091e-04
1.812999999999999901e+01,2.198014300000000081e-05,8.132065809999999752e-04
1.814000000000000057e+01,2.198014360000000045e-05,8.132064949999999936e-04
1.814999999999999858e+01,2.198014369999999869e-05,8.132065529999999787e-04
1.816000000000000014e+01,2.198014289999999918e-05,8.132063979999999475e-04
1.817000000000000171e+01,2.198014309999999906e-05,8.132063139999999579e-04
1.817999999999999972e+01,2.198014459999999984e-05,8.132061070000000261e-04
1.819000000000000128e+01,2.198014420000000008e-05,8.132061139999999981e-04
1.819999999999999929e+01,2.198014340000000057e-05,8.132062609999999529e-04
1.821000000000000085e+01,2.198014429999999833e-05,8.132062450000000168e-04
1.821999999999999886e+01,2.198014409999999845e-05,8.132062579999999648e-04
1.823000000000000043e+01,2.198014389999999857e-05,8.132061529999999507e-04
1.823999999999999844e+01,2.198014470000000147e-05,8.132061580000000392e-04
1.825000000000000000e+01,2.198014439999999996e-05,8.132059519999999949e-04
1.826000000000000156e+01,2.198014329999999894e-05,8.132060329999999965e-04
1.826999999999999957e+01,2.198014499999999960e-05,8.132061920000000117e-04
1.828000000000000114e+01,2.198014530000000111e-05,8.132061400000000027e-04
1.828999999999999915e+01,2.198014400000000021e-05,8.132062299999999683e-04
1.830000000000000071e+01,2.198014380000000033e-05,8.132061300000000426e-04
1.830999999999999872e+01,2.198014450000000160e-05,8.132061139999999981e-04
1.832000000000000028e+01,2.198014479999999972e-05,8.132060119999999720e-04
1.832999999999999829e+01,2.198014429999999833e-05,8.132060989999999497e-04
1.833999999999999986e+01,2.198014369999999869e-05,8.132062259999999843e-04
1.835000000000000142e+01,2.198014429999999833e-05,8.132062319999999603e-04
1.835999999999999943e+01,2.198014479999999972e-05,8.132063379999999704e-04
1.837000000000000099e+01,2.198014360000000045e-05,8.132062589999999608e-04
1.837999999999999901e+01,2.198014340000000057e-05,8.132062710000000213e-04
1.839000000000000057e+01,2.198014490000000135e-05,8.132061949999999997e-04
1.839999999999999858e+01,2.198014360000000045e-05,8.132062839999999694e-04
1.841000000000000014e+01,2.198014280000000094e-05,8.132064080000000160e-04
1.842000000000000171e+01,2.198014400000000021e-05,8.132064189999999720e-04
1.842999999999999972e+01,2.198014409999999845e-05,8.132065049999999537e-04
1.844000000000000128e+01,2.198014300000000081e-05,8.132064580000000330e-04
1.844999999999999929e+01,2.198014340000000057e-05,8.132064810000000496e-04
1.846000000000000085e+01,2.198014349999999882e-05,8.132063450000000509e-04
1.846999999999999886e+01,2.198014269999999930e-05,8.132064650000000051e-04
1.848000000000000043e+01,2.198014320000000069e-05,8.132066019999999998e-04
1.848999999999999844e+01,2.198014329999999894e-05,8.132065900000000477e-04
1.850000000000000000e+01,2.198014300000000081e-05,8.132066849999999934e-04
1.851000000000000156e+01,2.198014349999999882e-05,8.132065620000000512e-04
1.851999999999999957e+01,2.198014320000000069e-05,8.132065350000000506e-04
1.853000000000000114e+01,2.198014280000000094e-05,8.132064209999999640e-04
1.853999999999999915e+01,2.198014300000000081e-05,8.132064759999999611e-04
1.855000000000000071e+01,2.198014329999999894e-05,8.132065930000000357e-04
1.855999999999999872e+01,2.198014329999999894e-05,8.132066079999999758e-04
1.857000000000000028e+01,2.198014369999999869e-05,8.132066530000000128e-04
1.857999999999999829e+01,2.198014260000000106e-05,8.132065539999999747e-04
1.858999999999999986e+01,2.198014269999999930e-05,8.132065329999999502e-04
1.860000000000000142e+01,2.198014420000000008e-05,8.132063720000000514e-04
1.860999999999999943e+01,2.198014340000000057e-05,8.132064280000000445e-04
1.862000000000000099e+01,2.198014289999999918e-05,8.132065360000000466e-04
1.862999999999999901e+01,2.198014369999999869e-05,8.132065249999999822e-04
1.864000000000000057e+01,2.198014349999999882e-05,8.132065779999999872e-04
1.864999999999999858e+01,2.198014309999999906e-05,8.132064840000000376e-04
1.866000000000000014e+01,2.198014369999999869e-05,8.132064880000000216e-04
1.867000000000000171e+01,2.198014360000000045e-05,8.132063159999999499e-04
1.867999999999999972e+01,2.198014260000000106e-05,8.132063939999999635e-04
1.869000000000000128e+01,2.198014389999999857e-05,8.132065430000000187e-04
1.869999999999999929e+01,2.198014420000000008e-05,8.132064920000000056e-04
1.871000000000000085e+01,2.198014320000000069e-05,8.132065549999999707e-04
1.871999999999999886e+01,2.198014329999999894e-05,8.132064640000000091e-04
1.873000000000000043e+01,2.198014380000000033e-05,8.132064199999999680e-04
1.873999999999999844e+01,2.198014380000000033e-05,8.132062589999999608e-04
1.875000000000000000e+01,2.198014360000000045e-05,8.132063439999999465e-04
1.876000000000000156e+01,2.198014329999999894e-05,8.132064769999999571e-04
1.876999999999999957e+01,2.198014389999999857e-05,8.132064870000000256e-04
1.878000000000000114e+01,2.198014429999999833e-05,8.132065519999999827e-04
1.878999999999999915e+01,2.198014309999999906e-05,8.132064449999999766e-04
1.880000000000000071e+01,2.198014320000000069e-05,8.132064370000000085e-04
1.880999999999999872e+01,2.198014490000000135e-05,8.132062539999999808e-04
1.882000000000000028e+01,2.198014329999999894e-05,8.132063550000000109e-04
1.882999999999999829e+01,2.198014260000000106e-05,8.132065019999999657e-04
1.883999999999999986e+01,2.198014409999999845e-05,8.132064979999999816e-04
1.885000000000000142e+01,2.198014409999999845e-05,8.132065869999999513e-04
1.885999999999999943e+01,2.198014300000000081e-05,8.132064910000000096e-04
1.887000000000000099e+01,2.198014349999999882e-05,8.132065100000000421e-04
1.887999999999999901e+01,2.198014360000000045e-05,8.132064870000000256e-04
1.889000000000000057e+01,2.198014360000000045e-05,8.132065420000000227e-04
1.889999999999999858e+01,2.198014389999999857e-05,8.132065710000000152e-04
1.891000000000000014e+01,2.198014300000000081e-05,8.132065400000000307e-04
1.892000000000000171e+01,2.198014300000000081e-05,8.132065640000000432e-04
1.892999999999999972e+01,2.198014369999999869e-05,8.132065890000000517e-04
1.894000000000000128e+01,2.198014300000000081e-05,8.132066899999999734e-04
1.894999999999999929e+01,2.198014249999999942e-05,8.132067189999999659e-04
1.896000000000000085e+01,2.198014289999999918e-05,8.132069490000000227e-04
1.896999999999999886e+01,2.198014329999999894e-05,8.132068930000000296e-04
1.898000000000000043e+01,2.198014209999999967e-05,8.132067449999999705e-04
1.898999999999999844e+01,2.198014209999999967e-05,8.132068019999999595e-04
1.900000000000000000e+01,2.198014269999999930e-05,8.132067769999999510e-04
1.901000000000000156e+01,2.198014280000000094e-05,8.132068680000000211e-04
1.901999999999999957e+01,2.198014240000000118e-05,8.132069279999999982e-04
1.903000000000000114e+01,2.198014150000000003e-05,8.132069399999999502e-04
1.903999999999999915e+01,2.198014169999999991e-05,8.132068529999999726e-04
1.905000000000000071e+01,2.198014240000000118e-05,8.132069379999999582e-04
1.905999999999999872e+01,2.198014229999999955e-05,8.132069470000000307e-04
1.907000000000000028e+01,2.198014200000000142e-05,8.132069230000000181e-04
1.907999999999999829e+01,2.198014260000000106e-05,8.132069409999999462e-04
1.908999999999999986e+01,2.198014240000000118e-05,8.132067860000000235e-04
1.910000000000000142e+01,2.198014249999999942e-05,8.132067389999999944e-04
1.910999999999999943e+01,2.198014389999999857e-05,8.132065599999999507e-04
1.912000000000000099e+01,2.198014280000000094e-05,8.132065499999999907e-04
1.912999999999999901e+01,2.198014240000000118e-05,8.132066430000000528e-04
1.914000000000000057e+01,2.198014369999999869e-05,8.132066170000000482e-04
1.914999999999999858e+01,2.198014369999999869e-05,8.132066010000000037e-04
1.916000000000000014e+01,2.198014289999999918e-05,8.132065350000000506e-04
1.917000000000000171e+01,2.198014360000000045e-05,8.132065229999999902e-04
1.917999999999999972e+01,2.198014389999999857e-05,8.132063770000000314e-04
1.919000000000000128e+01,2.198014329999999894e-05,8.132064010000000440e-04
1.919999999999999929e+01,2.198014369999999869e-05,8.132064930000000016e-04
1.921000000000000085e+01,2.198014369999999869e-05,8.132064560000000410e-04
1.921999999999999886e+01,2.198014380000000033e-05,8.132064610000000211e-04
1.923000000000000043e+01,2.198014429999999833e-05,8.132063969999999515e-04
1.923999999999999844e+01,2.198014369999999869e-05,8.132063709999999470e-04
1.925000000000000000e+01,2.198014349999999882e-05,8.132063030000000019e-04
1.926000000000000156e+01,2.198014409999999845e-05,8.132063450000000509e-04
1.926999999999999957e+01,2.198014409999999845e-05,8.132064070000000200e-04
1.928000000000000114e+01,2.198014360000000045e-05,8.132064199999999680e-04
1.928999999999999915e+01,2.198014420000000008e-05,8.132064640000000091e-04
