time_window,iteration,displacement_abs_or_rel_measure,force_relative_measure
1.450000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.217141940000000094e-05
1.451000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.159854789999999966e-05
1.451000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.476017130000000023e-05
1.452000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.956770780000000269e-05
1.452000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.889277109999999870e-05
1.453000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.950603779999999737e-05
1.453000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.618137499999999887e-05
1.454000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.833683109999999746e-05
1.454000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.324891069999999975e-05
1.455000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.520914630000000121e-05
1.455000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,5.785576240000000346e-06
1.456000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.018276720000000139e-05
1.456000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.989689979999999831e-06
1.457000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.134725350000000088e-05
1.458000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.226105249999999987e-06
1.459000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.645573509999999706e-05
1.459000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.570422019999999908e-05
1.460000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.933019130000000186e-05
1.460000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.141224549999999919e-05
1.461000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.501690630000000300e-05
1.461000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.234440829999999908e-05
1.462000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.998568529999999773e-05
1.462000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.748487679999999978e-05
1.463000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.198793549999999782e-05
1.463000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.386355489999999916e-05
1.464000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.230600729999999844e-05
1.464000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,5.958397490000000415e-06
1.465000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.631869510000000055e-05
1.466000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.377101770000000021e-05
1.466000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.261801159999999987e-05
1.467000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.833030219999999831e-05
1.467000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.022877399999999993e-05
1.468000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.962862520000000117e-05
1.468000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.645459590000000077e-05
1.469000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.900383670000000057e-05
1.469000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.201571500000000020e-05
1.470000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.491273069999999861e-05
1.470000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.152213069999999932e-05
1.471000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.137734849999999789e-05
1.472000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.370789039999999953e-05
1.472000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.669075640000000141e-05
1.473000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.242912640000000019e-05
1.473000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.779289059999999929e-05
1.474000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.960047739999999821e-05
1.474000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.481162359999999984e-05
1.475000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.853737360000000300e-05
1.475000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.669835889999999879e-05
1.476000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.340905500000000020e-05
1.476000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.203769469999999979e-05
1.477000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.818193479999999945e-05
1.477000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.073074720000000056e-05
1.478000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.390926559999999706e-05
1.479000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.440514059999999941e-05
1.479000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.990466099999999845e-05
1.480000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.923513719999999916e-06
1.480000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.336088700000000054e-05
1.481000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.185835839999999795e-05
1.481000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.418348849999999918e-05
1.482000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.158292830000000272e-05
1.482000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.716194550000000026e-05
1.483000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.676525340000000221e-05
1.483000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.257981490000000050e-05
1.484000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.053355910000000045e-05
1.484000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.071722890000000072e-05
1.485000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.300013050000000285e-05
1.486000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.458184479999999888e-05
1.486000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.602023060000000038e-05
1.487000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.642173060000000072e-05
1.487000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.776951210000000099e-05
1.488000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.153925770000000084e-05
1.488000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.734369770000000104e-05
1.489000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.115248639999999666e-05
1.489000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.719295869999999923e-05
1.490000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.291150689999999735e-05
1.490000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.285444579999999939e-05
1.491000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.229558680000000334e-05
1.491000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.232461829999999959e-05
1.492000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.342979399999999993e-05
1.493000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.643834739999999893e-05
1.493000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.579312320000000158e-05
1.494000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.914356279999999971e-05
1.494000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.901561789999999896e-05
1.495000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.565640130000000308e-05
1.495000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.835322630000000169e-05
1.496000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.318646460000000094e-05
1.496000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.982146810000000062e-05
1.497000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.517206889999999673e-05
1.497000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.338044749999999976e-05
1.498000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.614787949999999968e-05
1.498000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,9.760521419999999327e-06
1.499000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.470752949999999663e-05
1.500000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.220496990000000136e-05
1.500000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.405178500000000133e-05
1.501000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.919239490000000081e-05
1.501000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.520033219999999988e-05
1.502000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.000864109999999885e-05
1.502000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.947404969999999883e-05
1.503000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.984801120000000111e-05
1.503000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.848351210000000126e-05
1.504000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.092784030000000145e-05
1.504000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.343075540000000022e-05
1.505000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.250859990000000334e-05
1.505000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,9.852420490000000317e-06
1.506000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.204569559999999979e-05
1.507000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.052990999999999874e-05
1.507000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.159170189999999915e-05
1.508000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.702035310000000025e-05
1.508000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.545361509999999987e-05
1.509000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.862193659999999841e-05
1.509000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.667673290000000111e-05
1.510000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.739033350000000091e-05
1.510000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.603518759999999929e-05
1.511000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.788309259999999672e-05
1.511000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.213651929999999989e-05
1.512000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.883551300000000000e-05
1.512000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.018786560000000005e-05
1.513000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.968491569999999995e-05
1.514000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.201823750000000130e-05
1.514000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.156710539999999899e-05
1.515000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.735692169999999846e-05
1.515000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.594173590000000040e-05
1.516000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.841610429999999876e-05
1.516000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.746601149999999994e-05
1.517000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.796253059999999865e-05
1.517000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.616340029999999993e-05
1.518000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.984159749999999710e-05
1.518000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.133220909999999924e-05
1.519000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.034035350000000035e-05
1.519000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.034197579999999971e-05
1.520000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.108143300000000054e-05
1.521000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.574561449999999928e-05
1.521000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.514292759999999961e-05
1.522000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.805093680000000161e-05
1.522000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.747026510000000029e-05
1.523000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.235160040000000267e-05
1.523000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.726163289999999953e-05
1.524000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.981669760000000173e-05
1.524000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.854776159999999845e-05
1.525000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,5.271516470000000253e-05
1.525000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.218686189999999959e-05
1.526000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.162290520000000113e-05
1.526000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.163255459999999987e-05
1.527000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.456985340000000035e-05
1.528000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,7.240307810000000116e-06
1.528000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.591364619999999859e-05
1.529000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,6.195508840000000108e-06
1.529000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.194733480000000082e-05
1.530000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.695919310000000012e-05
1.530000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.029396290000000056e-05
1.531000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.396471379999999865e-05
1.531000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.194297939999999965e-05
1.532000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.422864470000000118e-05
1.532000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.083831760000000038e-05
1.533000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.791502540000000105e-05
1.533000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,9.117155730000000698e-06
1.534000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.253988170000000008e-05
1.535000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.284429080000000050e-05
1.535000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.405991279999999969e-05
1.536000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.002939220000000057e-05
1.536000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.115923369999999967e-05
1.537000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.574834359999999937e-05
1.537000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.063059070000000006e-05
1.538000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.965147469999999906e-05
1.538000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.195280570000000007e-05
1.539000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.208647210000000019e-05
1.539000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.947641210000000393e-06
1.540000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.652991220000000094e-05
1.540000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,5.471073939999999927e-06
1.541000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.054257860000000162e-05
1.542000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.019588010000000031e-05
1.542000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.312910150000000015e-05
1.543000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,9.035960490000000006e-06
1.543000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,7.545308869999999770e-06
1.544000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.018884020000000156e-05
1.544000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.013241669999999977e-05
1.545000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.520711990000000106e-05
1.545000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.031812730000000072e-05
1.546000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.713667140000000102e-05
1.546000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.856265979999999735e-06
1.547000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.280953700000000028e-05
1.547000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,5.513891140000000314e-06
1.548000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.847078749999999853e-05
1.549000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,7.830865310000000433e-06
1.549000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.105451390000000066e-05
1.550000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,6.359528370000000053e-06
1.550000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,7.061045930000000200e-06
1.551000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.688733990000000125e-05
1.551000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,7.845895129999999617e-06
1.552000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.158561159999999852e-05
1.552000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,7.371728739999999726e-06
1.553000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.239378730000000158e-05
1.554000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.983755440000000102e-05
1.554000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,3.030544680000000162e-05
1.555000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.036349910000000051e-05
1.555000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.791748489999999983e-05
1.556000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.588701469999999662e-05
1.556000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.284597200000000041e-05
1.557000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.059693659999999898e-05
1.557000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.545645050000000144e-05
1.558000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.009146910000000076e-05
1.558000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.262395279999999963e-05
1.559000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.653617160000000128e-05
1.559000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.101306900000000393e-06
1.560000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.447551440000000111e-05
1.561000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.813015630000000161e-05
1.561000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.300010320000000168e-05
1.562000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.961500649999999883e-05
1.562000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.803094460000000045e-05
1.563000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.250118440000000161e-05
1.563000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.642150609999999992e-05
1.564000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.786405609999999926e-05
1.564000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.704714429999999999e-05
1.565000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.775472039999999982e-05
1.565000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.161407060000000040e-05
1.566000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.748949680000000274e-05
1.566000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,9.297552430000000163e-06
1.567000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.754453090000000016e-05
1.568000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.669456789999999855e-05
1.568000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.699592189999999959e-05
1.569000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.370289929999999928e-05
1.569000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.424754249999999997e-05
1.570000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.238975730000000339e-05
1.570000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.450343809999999963e-05
1.571000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.949669430000000259e-05
1.571000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.375705380000000009e-05
1.572000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.905311700000000036e-05
1.572000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.060741429999999922e-05
1.573000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.322274440000000308e-05
1.573000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.706829249999999903e-06
1.574000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.349140799999999862e-05
1.575000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.149914999999999896e-05
1.575000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.952664779999999843e-05
1.576000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.512431739999999978e-05
1.576000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.466426750000000063e-05
1.577000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.688334069999999701e-05
1.577000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.241475460000000061e-05
1.578000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.094963530000000234e-05
1.578000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.570979019999999910e-05
1.579000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.225625389999999984e-05
1.579000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.135644559999999963e-05
1.580000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.498362670000000065e-05
1.580000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,8.576761180000000832e-06
1.581000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.765357969999999944e-05
1.582000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,7.841227669999999354e-06
1.582000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.332778780000000032e-05
1.583000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,7.651492349999999915e-06
1.583000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,9.975868689999999357e-06
1.584000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.407139509999999921e-05
1.584000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,9.758509779999999305e-06
1.585000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.987800060000000055e-05
1.585000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.056979680000000025e-05
1.586000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.873113180000000109e-05
1.586000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.029073129999999919e-05
1.587000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.818890799999999896e-05
1.588000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.000994880000000047e-05
1.588000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.462282530000000068e-05
1.589000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.360924470000000002e-05
1.589000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.113240339999999997e-05
1.590000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.842815170000000054e-05
1.590000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.719622259999999960e-05
1.591000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.809226509999999699e-05
1.591000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.425720920000000082e-05
1.592000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.606859869999999796e-05
1.592000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.165787480000000072e-05
1.593000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.190489929999999882e-05
1.594000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.185985319999999849e-05
1.594000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,2.473866780000000008e-05
1.595000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.527777510000000123e-05
1.595000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.551694920000000106e-05
1.596000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.832213260000000076e-05
1.596000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.619160499999999962e-05
1.597000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.799090840000000326e-05
1.597000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.601494359999999868e-05
1.598000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.866648039999999734e-05
1.598000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.331684969999999958e-05
1.599000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.208691899999999711e-05
1.599000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.008096380000000053e-05
1.600000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,3.239609070000000029e-05
1.600000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.000477149999999887e-06
1.601000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.232758740000000036e-05
1.602000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.471837130000000002e-06
1.602000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.376727099999999915e-06
1.603000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,6.074754589999999654e-06
1.603000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.982295300000000362e-06
1.604000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.550949670000000149e-05
1.604000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,8.552726889999999368e-06
1.605000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.244865279999999893e-05
1.605000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,5.761584659999999864e-06
1.606000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,2.021907019999999872e-05
1.606000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,6.624971529999999949e-06
1.607000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,1.817143610000000029e-05
